year,island,island_olelo,county,county_olelo,species_group,ecosystem_type,exchange_value,exchange_value_formatted,area_id
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,508
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Deep 7 Bottomfish,Coastal — Open Ocean,5540.203009,"$5,540",508
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,All Ecosystems,28046.92140783098,"$28,047",508
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,Inshore — Reef,7642.50241672011,"$7,643",508
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,Coastal — Open Ocean,20404.41899111087,"$20,404",508
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,0.0,$0,508
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,0.0,$0,508
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,508
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,All Ecosystems,52050.495050146055,"$52,050",508
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0,508
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,52050.49505,"$52,050",508
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,All Ecosystems,85637.61947,"$85,638",508
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,77995.11705,"$77,995",508
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Inshore — Reef,7642.502417,"$7,643",508
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Deep 7 Bottomfish,All Ecosystems,2760.930769319152,"$2,761",520
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,520
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Deep 7 Bottomfish,Coastal — Open Ocean,2760.930769,"$2,761",520
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,All Ecosystems,3120.336052176855,"$3,120",520
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,Inshore — Reef,1984.1211227643576,"$1,984",520
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,Coastal — Open Ocean,1136.214929412498,"$1,136",520
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,28068.27657795354,"$28,068",520
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,28068.27658,"$28,068",520
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,520
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,All Ecosystems,379572.4197026683,"$379,572",520
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0,520
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,379572.4197,"$379,572",520
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,All Ecosystems,413521.9631,"$413,522",520
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,383469.5654,"$383,470",520
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Inshore — Reef,30052.3977,"$30,052",520
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Deep 7 Bottomfish,All Ecosystems,1745.6764301517735,"$1,746",521
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,521
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Deep 7 Bottomfish,Coastal — Open Ocean,1745.67643,"$1,746",521
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,All Ecosystems,8097.40099490523,"$8,097",521
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,Inshore — Reef,3689.732911945988,"$3,690",521
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,Coastal — Open Ocean,4407.6680829592415,"$4,408",521
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,25471.880982301904,"$25,472",521
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,25471.88098,"$25,472",521
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,521
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,All Ecosystems,20441.706902388833,"$20,442",521
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0,521
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,20441.7069,"$20,442",521
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,All Ecosystems,55756.66531,"$55,757",521
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,26595.05142,"$26,595",521
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Inshore — Reef,29161.61389,"$29,162",521
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,0.0,$0,522
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,0.0,$0,522
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,522
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,All Ecosystems,32825.164419744004,"$32,825",522
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0,522
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,32825.16442,"$32,825",522
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,All Ecosystems,32825.16442,"$32,825",522
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,32825.16442,"$32,825",522
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Inshore — Reef,0.0,$0,522
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Deep 7 Bottomfish,All Ecosystems,5886.533129115003,"$5,887",523
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,523
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Deep 7 Bottomfish,Coastal — Open Ocean,5886.533129,"$5,887",523
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,120.018286393758,$120,523
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,120.0182864,$120,523
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,523
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,All Ecosystems,97522.18424676676,"$97,522",523
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0,523
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,97522.18425,"$97,522",523
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,All Ecosystems,103528.7357,"$103,529",523
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,103408.7174,"$103,409",523
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Inshore — Reef,120.0182864,$120,523
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Deep 7 Bottomfish,All Ecosystems,6709.741482765066,"$6,710",524
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,524
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Deep 7 Bottomfish,Coastal — Open Ocean,6709.741483,"$6,710",524
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,All Ecosystems,11485.415462136598,"$11,485",524
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,Inshore — Reef,6807.077567576957,"$6,807",524
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,Coastal — Open Ocean,4678.3378945596405,"$4,678",524
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,8124.437866948125,"$8,124",524
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,8124.437867,"$8,124",524
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,524
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,All Ecosystems,270659.21068207116,"$270,659",524
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0,524
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,270659.2107,"$270,659",524
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,All Ecosystems,296978.8055,"$296,979",524
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,282047.2901,"$282,047",524
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Inshore — Reef,14931.51543,"$14,932",524
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,All Ecosystems,8608.001439806898,"$8,608",525
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,Inshore — Reef,3172.9433707424823,"$3,173",525
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,Coastal — Open Ocean,5435.058069064416,"$5,435",525
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,0.0,$0,525
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,0.0,$0,525
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,525
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,All Ecosystems,6670.507630397604,"$6,671",525
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0,525
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,6670.50763,"$6,671",525
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,All Ecosystems,15278.50907,"$15,279",525
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,12105.5657,"$12,106",525
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Inshore — Reef,3172.943371,"$3,173",525
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,All Ecosystems,3630.936497078523,"$3,631",526
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,Inshore — Reef,2128.0176117821006,"$2,128",526
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Shallow Bottomfish,Coastal — Open Ocean,1502.918885296423,"$1,503",526
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,0.0,$0,526
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,0.0,$0,526
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,526
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,All Ecosystems,4059.3083854834663,"$4,059",526
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0,526
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,4059.308385,"$4,059",526
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,All Ecosystems,7690.244883,"$7,690",526
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,5562.227271,"$5,562",526
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Inshore — Reef,2128.017612,"$2,128",526
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,0.0,$0,527
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,0.0,$0,527
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,527
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,All Ecosystems,19005.989893829268,"$19,006",527
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0,527
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,19005.98989,"$19,006",527
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,All Ecosystems,19005.98989,"$19,006",527
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,19005.98989,"$19,006",527
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Inshore — Reef,0.0,$0,527
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,All Ecosystems,0.0,$0,528
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Inshore — Reef,0.0,$0,528
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,528
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,All Ecosystems,4512.506356126192,"$4,513",528
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Inshore — Reef,0.0,$0,528
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,Pelagics,Coastal — Open Ocean,4512.506356,"$4,513",528
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,All Ecosystems,4512.506356,"$4,513",528
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Coastal — Open Ocean,4512.506356,"$4,513",528
2009,Kauai,Kauaʻi,Kauai,Kauaʻi,All Species,Inshore — Reef,0.0,$0,528
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,14260.238161985211,"$14,260",100
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,100
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,14260.23816,"$14,260",100
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,1582.0831381827245,"$1,582",100
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,772.3881871127885,$772,100
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,809.6949510699358,$810,100
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,20694.25270612064,"$20,694",100
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,20694.25271,"$20,694",100
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,100
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,52410.14746174253,"$52,410",100
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,100
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,52410.14746,"$52,410",100
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,88946.72147,"$88,947",100
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,67480.08057,"$67,480",100
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,21466.64089,"$21,467",100
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,40949.55422623209,"$40,950",101
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,101
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,40949.55423,"$40,950",101
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,9212.43238172574,"$9,212",101
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,4737.108725943287,"$4,737",101
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,4475.323655782452,"$4,475",101
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,435479.2724336954,"$435,479",101
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,435479.2724,"$435,479",101
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,101
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,228836.31896433549,"$228,836",101
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,101
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,228836.319,"$228,836",101
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,714477.578,"$714,478",101
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,274261.1968,"$274,261",101
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,440216.3812,"$440,216",101
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,52448.65342119661,"$52,449",102
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,102
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,52448.65342,"$52,449",102
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,22956.94571824566,"$22,957",102
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,7000.704600573957,"$7,001",102
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,15956.241117671703,"$15,956",102
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,45804.49084151664,"$45,804",102
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,45804.49084,"$45,804",102
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,102
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,28127.814892849565,"$28,128",102
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,102
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,28127.81489,"$28,128",102
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,149337.9049,"$149,338",102
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,96532.70943,"$96,533",102
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,52805.19544,"$52,805",102
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,1677.7415073036143,"$1,678",103
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,1137.8031571545894,"$1,138",103
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,539.9383501490249,$540,103
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,6056.491800869237,"$6,056",103
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,6056.491801,"$6,056",103
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,103
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,2281.735150639931,"$2,282",103
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,103
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,2281.735151,"$2,282",103
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,10015.96846,"$10,016",103
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,2821.673501,"$2,822",103
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,7194.294958,"$7,194",103
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,39918.45145241901,"$39,918",104
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,39918.45145,"$39,918",104
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,104
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,878.3341632678485,$878,104
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,104
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,878.3341633,$878,104
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,40796.78562,"$40,797",104
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,878.3341633,$878,104
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,39918.45145,"$39,918",104
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,13739.630773929368,"$13,740",105
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,105
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,13739.63077,"$13,740",105
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,1061.2764618578772,"$1,061",105
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,355.7428460529109,$356,105
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,705.5336158049663,$706,105
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,38618.39558487972,"$38,618",105
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,38618.39558,"$38,618",105
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,105
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,4454.292100460454,"$4,454",105
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,105
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,4454.2921,"$4,454",105
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,57873.59492,"$57,874",105
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,18899.45649,"$18,899",105
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,38974.13843,"$38,974",105
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,7377.718147871659,"$7,378",106
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,106
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,7377.718148,"$7,378",106
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,3288.522156222605,"$3,289",106
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,1758.0945373651623,"$1,758",106
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,1530.427618857443,"$1,530",106
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,40544.71021658009,"$40,545",106
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,40544.71022,"$40,545",106
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,106
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,135194.59260512958,"$135,195",106
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,106
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,135194.5926,"$135,195",106
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,186405.5431,"$186,406",106
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,144102.7384,"$144,103",106
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,42302.80475,"$42,303",106
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,5312.2280985134375,"$5,312",107
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,107
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,5312.228099,"$5,312",107
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,49308.94616955644,"$49,309",107
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,49308.94617,"$49,309",107
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,107
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,78832.01578075314,"$78,832",107
2008,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,107
